videoId,dataset,channelName,title,publishedAt,category,primary_topic_id,primary_topic_keywords
BxODfRzHYOA,c_d,Die Linke im Bundestag,Gregor Gysi vs. Philipp Amthor,2026-01-30T13:54:14Z,other,25,"rente, einzahlen, altersarmut, rentenniveau, rentensystem, rentner, renten, rentenversicherung"
bXScFQKQ4C8,c_d,Die Linke im Bundestag,Rentenpaket: Ampel-Chaos treibt Verunsicherung voran #maischberger #rente,2024-05-08T18:29:07Z,other,25,"rente, einzahlen, altersarmut, rentenniveau, rentensystem, rentner, renten, rentenversicherung"
byQUmyfzBq0,c_d,Die Linke im Bundestag,Empfehlungen des Bürgerrates ernst nehmen!,2024-03-14T09:47:30Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
bZU_pv3CHq0,c_d,DieLinke,"Martin Schirdewan: ""Zeit für einen sozialen Politikwechsel!""",2024-10-19T12:00:19Z,other,-1,outlier
BzYR7IX8n_8,c_d,Die Linke im Bundestag,Ungebremste Mietsteigerungen stoppen!,2024-11-25T14:43:52Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
c-Kz0Yh4ijM,c_d,Die Linke im Bundestag,Europa den Reichen und Konzernen nehmen,2024-06-07T09:14:39Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
C-R49qT4CB8,c_d,DieLinke,"Tobias Bank: ""Dieser Krieg wird nur am Verhandlungstisch beendet!""",2023-08-14T23:22:34Z,other,5,"russland, ukraine, krieg, russischen, russlanddeutschen, putin, bundesregierung, damen"
C05lKGbrzQg,c_d,DieLinke,"Jahresauftakt: Erneuerungsquote, Mandatszeitbegrenzung und andere Ideen",2024-01-17T10:41:50Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
c0ftdD8lWxA,c_d,Die Linke im Bundestag,Placebo-Gesetz Von CDU! Linke Kathi Gebel DECKT Schräge Prioritäten AUF!,2025-11-23T17:01:06Z,other,-1,outlier
C1cg7eSC46o,c_d,DieLinke,ÖPNV überall und kostenlos. Das geht in 5 Jahren.,2021-09-10T12:46:23Z,other,-1,outlier
C48U8fH-CUY,c_d,DieLinke,"Zukunft der sozialen Sicherung: sicher, sozial gerecht und geschlechtergerecht gestalten",2015-04-30T11:32:34Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
C4AAWVIA5L4,c_d,DieLinke,Brexit-Verhandlungen: Handelsbeziehungen dürfen nicht zulasten der Bevölkerungen gehen,2020-02-03T15:30:20Z,other,-1,outlier
c4b77xoiHIc,c_d,DieLinke,»Von Alkohol bis Zauberpilze - LINKE Drogenpolitik«,2011-12-19T13:03:16Z,other,-1,outlier
C68U1ExkoRM,c_d,DieLinke,Wir rufen den MIETEN-NOTSTAND aus!,2025-11-07T15:28:20Z,other,-1,outlier
c6c2TdB6vC4,c_d,DieLinke,Pflegenotstand stoppen!,2018-12-19T13:08:43Z,other,-1,outlier
C7cqITSkYmY,c_d,DieLinke,Stimmen zum Wahlprogramm: Frieden,2021-06-22T12:34:21Z,other,-1,outlier
C9CB2rDk9RU,c_d,DieLinke,Gerhard Trabert: Mehr soziale Gerechtigkeit wagen,2022-02-10T09:59:31Z,other,-1,outlier
c9kPs1osW-s,c_d,DieLinke,DIE LINKE: Petra Pau zu Spenden an Parteien,2009-01-11T16:15:38Z,other,-1,outlier
c_0HaN_gFP0,c_d,Die Linke im Bundestag,Sinnvolle Wege aus der Katastrophe gehen!,2024-02-23T07:56:07Z,other,14,"mieten, mieter, vermieter, wohnung, mietpreisbremse, miete, wohnraum, wohnungen"
C_Yo4oiApGM,c_d,DieLinke,Schluss mit LEERSTAND trotz WOHNUNGSNOT!,2025-10-23T11:29:13Z,other,17,"the, mikrofon, bitte, that, genossen, partei, you, and"
cA1D8gf_Gpc,c_d,DieLinke,Linke vs. CDU: Thorsten Frei Kommt Nicht Aus Dem Stottern!,2026-03-03T11:10:09Z,other,-1,outlier
cAbI-6kJLxw,c_d,Die Linke im Bundestag,"Keine Chancen, keine sozialen Aufstiege - Ampel verpasst die versprochene Bildungswende",2024-09-12T15:56:28Z,other,-1,outlier
cAcq-yTOFuQ,c_d,DieLinke,Gregor Gysi hält KÄMPFERISCHE REDE zur BUNDESTAGSWAHL!,2025-01-18T20:04:30Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cAfHSoZS8Jc,c_d,DieLinke,Erdoğan führt einen Vernichtungskrieg gegen die Kurden,2019-10-16T13:40:20Z,other,39,"türkei, erdogan, hdp, türkischen, türkische, eu, sozusagen, syrien"
cAXF_jkwIwQ,c_d,DieLinke,Amira Mohamed Ali,2021-02-26T18:01:39Z,other,-1,outlier
CbLw6ps-qi0,c_d,DieLinke,Janine Wissler: 30 Jahre Rostock-Lichtenhagen,2022-08-22T11:21:57Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
CBPIIueD3L0,c_d,DieLinke,Pressekonferenz mit Susanne Hennig-Wellsow am 13. Juli 2021,2021-07-13T11:07:15Z,other,-1,outlier
CC3Oe2CypeA,c_d,Die Linke im Bundestag,FAKTENFREIE HETZKAMPAGNE der Union! Heidi Reichinnek spricht Klartext zur Grundsicherung,2026-01-16T09:20:34Z,other,15,"who, häfen, städtebauförderung, spd, linke, äh, wohnungstausch, menschen"
cci-3-sg4WU,c_d,Die Linke im Bundestag,24 jähriger spittet Facts - Bundestag eskaliert,2026-02-19T16:01:01Z,other,-1,outlier
cCQQl8pPTzw,c_d,DieLinke,Parteitag in Magdeburg,2016-05-31T07:13:39Z,other,-1,outlier
CcW7uZITUgc,c_d,DieLinke,"Dieses Wochenende zeigt, wo unsere Baustellen sind",2014-09-23T10:41:47Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cD6ooy2h3zU,c_d,DieLinke,Better than Trump? 100 Tage Joe Biden.,2021-04-29T16:58:09Z,other,-1,outlier
CDKq6y9TfvM,c_d,DieLinke,Stand-by-Modus der Großkoalitionäre beenden,2013-11-25T14:06:37Z,other,-1,outlier
CdVmim_XOow,c_d,DieLinke,PFLEGE und KLINIKALLTAG am Limit! #shorts,2025-02-06T06:00:13Z,other,2,"impfung, corona, impfpflicht, patienten, virus, lauterbach, impfen, impfstoff"
cDykO86pHzc,c_d,Die Linke im Bundestag,Über welche Töchter redet Friedrich Merz eigentlich?!,2025-10-24T16:44:56Z,other,10,"frauen, geschlecht, männer, gewalt, frauenhaus, rudi, äh, genossen"
CDZYUI2O2Ek,c_d,DieLinke,Zur Landtagswahl in Niedersachsen,2017-10-16T14:12:11Z,other,-1,outlier
Ce2JXGYABNM,c_d,DieLinke,Klaus Ernst: Am 9. Mai in NRW DIE LINKE wählen!,2010-05-05T16:56:47Z,other,-1,outlier
ceKh90cxVK4,c_d,DieLinke,"Arbeitswelt umgestalten, Barrieren abbauen",2017-11-27T15:13:50Z,other,-1,outlier
cEOCfF6y8Dw,c_d,DieLinke,"Migrantisch, weiblich, selbstbestimmt!",2018-09-06T12:06:00Z,other,10,"frauen, geschlecht, männer, gewalt, frauenhaus, rudi, äh, genossen"
CExCkcY8Rx8,c_d,DieLinke,"""Es geht um die Zeitwende für Gerechtigkeit"". Kandidaturrede von Martin Schirdewan",2023-11-19T12:12:05Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CeYpvK7CE8s,c_d,DieLinke,Mehr Demokratie und die Verteidigung der offenen Gesellschaft,2011-07-25T15:12:40Z,other,-1,outlier
Cezk7rCrrUQ,c_d,Die Linke im Bundestag,Ampel mutlos gegen Wohnungslosigkeit,2024-06-14T13:11:30Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CFJAdh0H1pw,c_d,DieLinke,"Gregor Gysi: ""Wir müssen der Motor für den Politikwechsel werden""",2011-01-11T14:58:33Z,other,-1,outlier
Cfl0MZulAEQ,c_d,Die Linke im Bundestag,Lauterbachs Krankenhausreform ist eine Geisterfahrt,2024-06-27T12:48:17Z,other,2,"impfung, corona, impfpflicht, patienten, virus, lauterbach, impfen, impfstoff"
CFnF4eL_Oi0,c_d,DieLinke,"Rico Gebhardt, DIE LINKE: Grußwort des sächsischen Landesvorsitzenden",2013-06-15T06:21:05Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CFsLy74EM_U,c_d,Die Linke im Bundestag,Faire Vergütung und mehr Schutz für Betriebsräte,2024-06-28T09:30:34Z,other,-1,outlier
cG1cI-Gvnjo,c_d,DieLinke,Von Arbeit muss man leben können: Mindestlohn per Gesetz!,2011-01-21T16:04:30Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CG_jTx6slRY,c_d,DieLinke,Jan van Aken Über Den Drohenden RECHTSBRUCH Von Union Und SPD!,2025-05-05T11:23:04Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cGIA4TxKhUE,c_d,DieLinke,Wir zahlen nicht für Eure Krise - Profiteure zur Kasse bitten!,2010-06-07T08:10:50Z,other,-1,outlier
CGIeXXkJyNw,c_d,DieLinke,Jan Van Aken ENTLARVT Die ARMSELIGKEIT Von Merz Bei Jung & Naiv!,2025-01-15T19:19:13Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CGNQfEbQcsg,c_d,DieLinke,"Volksbegehren ""Deutsche Wohnen enteignen"" startet in Berlin.",2019-04-09T12:31:20Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cGQI3HcuOCo,c_d,DieLinke,Mit Diesem Aufruf Sorgt Jan Van Aken Für Aufsehen!,2026-03-07T17:18:37Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CGS4zH3oD0w,c_d,DieLinke,Merz AM LIMIT! Arbeiten bis zum ENDE?!,2025-05-19T15:05:30Z,other,7,"bürgergeld, arbeit, china, endometriose, menschen, arbeiten, müssen, antrag"
cGZMUIQKgr4,c_d,Die Linke im Bundestag,Die AXT Am Wohlstand! GroKo Nimmt Verelendung In Kauf!,2025-10-07T18:00:12Z,other,7,"bürgergeld, arbeit, china, endometriose, menschen, arbeiten, müssen, antrag"
CH5gBP7O6_8,c_d,DieLinke,Diese Linken Politikerin Heizt Der AfD Ein Wie Noch Nie!,2025-01-24T19:28:45Z,other,-1,outlier
cH5yF2OnwSY,c_d,DieLinke,Jahresauftakt: Soli-Fonds - Die gesellschaftliche Linke durch Basisarbeit stärken.,2024-01-17T10:38:32Z,other,-1,outlier
Ch5zj2X2qLI,c_d,DieLinke,Bielefelder Parteitag: Thomas Nord,2015-06-08T21:25:38Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CHeOOnCb9v0,c_d,Die Linke im Bundestag,GroKo VERTUSCHT Ihre Pläne! Linke Sarah Vollath DECKT Die Wahrheit AUF!,2025-11-14T17:00:23Z,other,-1,outlier
CHp24LGQdG8,c_d,Die Linke im Bundestag,Ostdeutschland: die westdeutsche Regierung liefert nicht,2024-10-11T13:00:47Z,other,-1,outlier
chpjx0J7YJQ,c_d,Die Linke im Bundestag,Friedrich Merz be like,2025-11-26T17:04:29Z,other,-1,outlier
ChwjHpAFo3w,c_d,DieLinke,Ex-Grüne Sarah-Lee Heinrich: Für eine Politik von unten!,2024-10-20T20:43:15Z,other,-1,outlier
cIF0VdhtqDY,c_d,DieLinke,Merkels Krisenmanagement ist gescheitert,2013-03-25T13:31:19Z,other,34,"griechenland, griechischen, griechen, griechische, iwf, griechenlands, esm, rettung"
CiHadyhRoCs,c_d,DieLinke,"Wer links blinkt, muss auch irgendwann abbiegen.",2016-06-13T11:55:49Z,other,10,"frauen, geschlecht, männer, gewalt, frauenhaus, rudi, äh, genossen"
cIIQLmCvKmM,c_d,DieLinke,Legalize it!,2013-01-18T11:11:53Z,other,-1,outlier
cIjY42MbVzw,c_d,DieLinke,Alexis Tsipras: »Danke für Eure Solidarität«,2011-10-23T21:40:39Z,other,-1,outlier
cj6gDpkpip0,c_d,DieLinke,So will Linke Politiker Ferat Koçak AfD & Co. Schlagen!,2025-01-26T16:12:28Z,other,-1,outlier
cjAGXtf9-3Q,c_d,DieLinke,10 Jahre DIE LINKE: Grußwort von Volker Lösch,2017-06-19T13:55:24Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cKnEhbmU0X4,c_d,DieLinke,Eklat im ZDF! Mit Dieser WUTREDE Bringt Ines Schwerdtner Alle zum Schweigen!,2025-11-19T19:57:15Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CKRYcC2vuCo,c_d,DieLinke,"❗️Gesundheit darf keine Ware sein, Gesundheit ist ein Menschenrecht! #shorts",2025-02-20T10:47:33Z,other,7,"bürgergeld, arbeit, china, endometriose, menschen, arbeiten, müssen, antrag"
cL0gD7uTyHE,c_d,DieLinke,Koalitionsvertrag: Outtakes mit Heidi und Ines!,2025-04-10T16:49:55Z,other,-1,outlier
ClbFaYDX5lk,c_d,DieLinke,Bernd Riexinger: Ein grandioser Wahlerfolg in Thüringen!,2019-10-27T18:09:49Z,other,-1,outlier
CLfjgDNyfYQ,c_d,Die Linke im Bundestag,Den Zug endlich auf die Schiene bringen,2024-02-22T16:48:29Z,climate,4,"bahn, jugendorganisation, auto, musik เฮ, เฮ musik, generation deutschland, autofahrer, diesel"
CLMZXktAoD0,c_d,DieLinke,"""Es ist nicht möglich, mit Krieg Frieden zu schaffen"".",2011-03-21T23:15:49Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
clWSWDWp1m0,c_d,DieLinke,»geDRUCKtes«: Lesung und Gespräch im Karl-Liebknecht-Haus mit Gesine Lötzsch und Gisela Steineckert.,2016-12-05T12:25:19Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CNLrlU9guvU,c_d,DieLinke,Politischer Aschermittwoch der LINKEN 2013: Nicole Gohlke,2013-02-25T14:41:00Z,other,-1,outlier
CNo6Xfw3Keo,c_d,Die Linke im Bundestag,"Die CDU Sollte Mit ""SPENDEN"" Heizkosten Der Bürger Bezahlen! Jan Van Aken Spricht Klartext!",2025-11-14T09:11:54Z,other,-1,outlier
cNvk2hKwF6U,c_d,DieLinke,»Wir erleben einen Aufstand der Anständigen«,2011-10-17T12:14:43Z,other,-1,outlier
COP6n-g_lHs,c_d,Die Linke im Bundestag,"Koalitionsvertrag von CDU, CSU & SPD: Die Menschen verdienen etwas Besseres! (Pressestatement)",2025-04-09T15:46:53Z,other,15,"who, häfen, städtebauförderung, spd, linke, äh, wohnungstausch, menschen"
coqyOEeAB64,c_d,DieLinke,"Janine Wissler: Wenn Menschen im Mittelmeer ertrinken, ist das kein Unglück, sondern Kalkül",2021-06-20T13:11:59Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
cP97cHCp-PQ,c_d,Die Linke im Bundestag,Linker ERWISCHT Wütende AfD! SO DREIST Betrügen Sie Die Bürger!,2025-11-06T14:01:08Z,other,5,"russland, ukraine, krieg, russischen, russlanddeutschen, putin, bundesregierung, damen"
cPaR5q2v1dQ,c_d,Die Linke im Bundestag,Wadephul Macht FASSUNGSLOS! Linke Katrin Fey ENTLARVT Kompletten IRRSINN!,2026-01-06T15:00:27Z,other,-1,outlier
CpkPjjqCDxY,c_d,DieLinke,"Bodo Ramelow: Wir streiten gemeinsam, um die Welt zu verändern!",2022-06-24T20:17:17Z,other,-1,outlier
CpQWKL6Gbw4,c_d,DieLinke,Nehmt den Wessis das Kommando?,2021-05-20T18:10:47Z,other,-1,outlier
cPrptwxeOXA,c_d,DieLinke,Gregor Gysi Rechnet Ab: So Ungerecht Ist Deutschland!,2026-02-12T19:01:59Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cps_ybcR9mE,c_d,Die Linke im Bundestag,Gute Arbeit hat kein Verfallsdatum,2024-02-23T07:16:21Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cPZjMp0-FfY,c_d,DieLinke,"Auftakt zum Endspurt der Europawahl mit Martin Schirdewan, Carola Rackete, Gregor Gysi u.v.a",2024-06-08T04:16:28Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cPzzhg59c8I,c_d,Die Linke im Bundestag,Neue Umbaukultur und Mietenstopp!,2024-04-11T17:17:16Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cq3FrwOXxkE,c_d,DieLinke,DIE LINKE: Oskar Lafontaine fordert einen Schutzschirm für Menschen,2009-04-14T16:24:31Z,other,7,"bürgergeld, arbeit, china, endometriose, menschen, arbeiten, müssen, antrag"
Cq9iud_waxk,c_d,Die Linke im Bundestag,Unfassbare IGNORANZ Von Merz! GroKo BEKÄMPFT Bezahlbares Leben!,2025-09-12T16:00:20Z,other,40,"inflation, rechnungsprüfungsausschuss, rentenversicherung, preise, energie, gerichtlich, haushalt, lebensmittelpreise"
cqb77sO3sYs,c_d,DieLinke,Bielefelder Parteitag: Özlem Alev Demirel,2015-06-07T06:15:15Z,other,39,"türkei, erdogan, hdp, türkischen, türkische, eu, sozusagen, syrien"
CqE2k5dChgM,c_d,DieLinke,Andreas Bausewein: Grußwort des Erfurter OB an den Parteitag,2011-10-21T11:56:05Z,other,-1,outlier
CR2tht-GfS8,c_d,Die Linke im Bundestag,WIDERSTAND Gegen Massenüberwachung! Chatkontrolle VORERST Abgewendet!,2025-10-10T08:22:38Z,other,-1,outlier
cR59yzttqHU,c_d,DieLinke,Heidi Reichinnek über LÜGEN in der Politik und die Linke im Bundestag!,2025-05-21T12:05:00Z,other,-1,outlier
CrFZ_K1bUpg,c_d,Die Linke im Bundestag,AfD Völlig Außer Sich! LINKE Stellt Rechsextremisten Bloss!,2025-07-03T15:13:31Z,other,-1,outlier
CsJzRxpko94,c_d,DieLinke,Martin Schirdewan: Rede für die Kandidatur zur Europawahl 2019,2019-02-23T22:06:24Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cSMMcfouoPM,c_d,DieLinke,SOS Seepferdchen in Not: Rettet die Schwimmbäder!,2023-07-11T06:59:16Z,other,-1,outlier
CsQfS34enNY,c_d,DieLinke,Konservativ ist immer noch nicht sexy,2017-10-09T12:14:00Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
csSc7gdR0Lo,c_d,DieLinke,Pressestatement von Katja kipping und Bernd Riexinger zum Brexit,2016-06-24T09:54:51Z,other,-1,outlier
Ct72wvdlMIA,c_d,DieLinke,Oskar Lafontaine am 13. Januar 2013 beim Jahresauftakt der Europäischen Linkspartei und der LINKEN,2013-02-07T08:25:04Z,other,-1,outlier
cta9ert28vo,c_d,Die Linke im Bundestag,🔴 Heidi Reichinnek & Sören Pellmann VS. CDU & sPD aka. BlackRot,2025-11-28T15:35:30Z,other,7,"bürgergeld, arbeit, china, endometriose, menschen, arbeiten, müssen, antrag"
CTEGwXOJqo0,c_d,DieLinke,Wir brauchen endlich einen solidarischen Lockdown!,2021-01-04T13:37:33Z,other,-1,outlier
cTJiUwHO70g,c_d,DieLinke,Clara-Zetkin-Frauenpreis 2019,2019-03-07T15:36:30Z,other,-1,outlier
cTpLPxY42e4,c_d,DieLinke,EU-Armee: Militärische Blockbildung statt notwendiger Entspannungspolitik,2015-03-10T13:47:17Z,other,-1,outlier
ctxkjDU17j8,c_d,Die Linke im Bundestag,MIETPREISBREMSE – alles nur Kosmetik?,2025-04-09T18:30:34Z,other,14,"mieten, mieter, vermieter, wohnung, mietpreisbremse, miete, wohnraum, wohnungen"
cu9q5vf3usA,c_d,Die Linke im Bundestag,Merz Völlig INKOMPETENT! Heidi Reichinnek ERKLÄRT Ihm Mathematik!,2025-10-19T14:30:25Z,other,-1,outlier
CuEHj7spT4M,c_d,Die Linke im Bundestag,AfD Wie Eingefroren! Ines Schwerdtner Mit GNADENLOSER Abrechnung!,2025-09-18T13:59:30Z,other,-1,outlier
cUgCPqd975M,c_d,DieLinke,Talk mit Jörg Schindler – Thema: Sexarbeit und Kontaktverbot.,2020-06-12T09:54:51Z,other,-1,outlier
CUToNoFaMC0,c_d,DieLinke,Leipziger Parteitag: Grußworte der Leipziger Bürgermeister Skadi Jennicke und Heiko Rosenthal,2018-06-11T13:42:15Z,other,-1,outlier
cUxwBji-DAY,c_d,DieLinke,Ines Schwerdtner und Jan van Aken zum Ampel CHAOS in der Wirtschaftspolitik,2024-10-28T12:22:14Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
CV0_Ylm82fQ,c_d,DieLinke,Ines Schwerdtner Gegen Beatrix Von Storch!! #shorts,2025-02-05T15:32:51Z,other,-1,outlier
Cv3o3XPsBsg,c_d,DieLinke,Landtagswahl in NRW,2017-05-15T14:23:51Z,other,23,"genoss, genossen, ergebnis, wahlkampf, liebe genoss, linke, äh, wahlergebnis"
CV8bo9lwcoQ,c_d,Die Linke im Bundestag,Auf frischer Tat ERTAPPT! Linker Mischt Bundestag Auf!,2026-03-01T14:00:26Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cvQm1mverrQ,c_d,DieLinke,Wir wollen Europa sozialer machen,2014-01-20T11:31:33Z,other,-1,outlier
CVrnCEv9GZw,c_d,DieLinke,Janine Wissler: Teurer als Klimaschutz ist kein Klimaschutz!,2022-07-18T11:19:33Z,other,-1,outlier
cvzAt15iJSA,c_d,Die Linke im Bundestag,Lehrstunde für AfD und ihre reichen Freunde,2026-02-18T16:01:00Z,other,-1,outlier
CWayxBM71XM,c_d,DieLinke,TTIP: Politisch motivierte Entscheidung rückgängig machen,2014-11-10T13:16:19Z,other,-1,outlier
Cwi-cUV89Sw,c_d,DieLinke,EU-Migrationspolitik: Ein Anschlag auf die Menschenrechte!,2023-06-16T10:41:19Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
cwrozgknZaQ,c_d,DieLinke,Die Linke legt sich mit den Reichen und den Rechten an❗️ #shorts,2025-01-28T14:28:51Z,other,-1,outlier
cwSJCAd4FW0,c_d,Die Linke im Bundestag,Wer bekommt Was? Bundeshaushalt 2025 Edition,2024-11-04T15:39:03Z,other,-1,outlier
cXDNIn5Jgok,c_d,DieLinke,Katja Kipping: Aktiv werden gegen den Pflegenotstand,2018-05-08T12:26:35Z,other,2,"impfung, corona, impfpflicht, patienten, virus, lauterbach, impfen, impfstoff"
cxdYGMKvccQ,c_d,DieLinke,Wir Rufen Den MIETEN-NOTSTAND Aus! Mit Ines Schwerdtner Und Caren Lay,2025-11-07T09:29:45Z,other,14,"mieten, mieter, vermieter, wohnung, mietpreisbremse, miete, wohnraum, wohnungen"
cxunPOZtd0Y,c_d,Die Linke im Bundestag,LIEFERANDO Zieht Arbeiter Über Den Tisch! Es Reicht Uns Allen!,2025-08-28T10:06:25Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
cZOM0jHU-XA,c_d,DieLinke,Jahresauftakt 2024: Keynote von Prof. Dr. Marcel Fratzscher,2024-01-13T07:58:35Z,other,-1,outlier
d-9nEqEhuw8,c_d,DieLinke,Bernd Riexinger nach den Landtagswahlen,2014-09-15T14:09:56Z,other,15,"who, häfen, städtebauförderung, spd, linke, äh, wohnungstausch, menschen"
D-nQYY5Q-b8,c_d,DieLinke,Es ist Zeit für einen linken Aufbruch,2018-09-03T07:48:10Z,other,15,"who, häfen, städtebauförderung, spd, linke, äh, wohnungstausch, menschen"
d-zq0p_duQg,c_d,DieLinke,"Was Gregor sagt! Seid mutig, wählt DIE LINKE.",2021-03-03T14:41:57Z,other,-1,outlier
D0Q8Iq0G_1o,c_d,DieLinke,Jahresauftakt der Partei der Europäischen Linken 2014 in Berlin (06),2014-01-17T08:32:12Z,other,-1,outlier
d10gnb_8Z2M,c_d,DieLinke,Gerhard Schröders Agenda 2010 - 10 Jahre unsoziale Politik,2013-03-13T14:49:42Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
D1anPsg9UNU,c_d,DieLinke,Pendlerpauschale auf 45 Cent erhöhen,2011-05-02T15:38:29Z,other,-1,outlier
d1ICX2L1EPc,c_d,DieLinke,"Klaus Ernst: ""Wir sind stolz auf das Abschneiden unserer Kandidatin""",2012-03-19T17:37:59Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
d43RelR5jeE,c_d,DieLinke,JAHRESRÜCKBLICK 2025 mit Ines Schwerdtner & Jan van Aken!,2025-12-29T13:12:33Z,other,-1,outlier
d7b77Ih1u54,c_d,DieLinke,DIE LINKE: Dietmar Bartsch zum Europaparteitag 2009,2009-02-27T16:43:49Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
d9hFW8oP_dw,c_d,DieLinke,"Von der Leyens Rentenpaket ist eine Mogelpackung, die keine Probleme löst",2012-08-13T14:02:12Z,other,-1,outlier
d_0i8Ge0agU,c_d,DieLinke,"""Inflation. Armut. Krieg. Die Welt am Scheideweg?"" Diskussion mit Martin Schirdewan",2022-10-26T18:00:26Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
d_3bwrJbvTA,c_d,DieLinke,»geDRUCKtes« Nr. 48 mit Wolfgang Kohlhaase,2016-07-08T09:33:15Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
D_bECYBwVYE,c_d,DieLinke,CDU-Wahlprogramm ist Merkels Wahlbetrug,2013-06-25T08:42:31Z,other,-1,outlier
D_Bw8BTZsxw,c_d,DieLinke,Gesine Lötzsch: »Sind Merkel die Schlecker-Frauen egal«?,2012-04-02T17:38:17Z,other,-1,outlier
d_ogJuVhO-Y,c_d,Die Linke im Bundestag,Forschungspolitik an den Problemen vorbei,2024-06-28T08:25:22Z,other,-1,outlier
d_q8gNoTi5o,c_d,DieLinke,Wie gerecht ist DAS denn?? Holen wir uns den #Reichtum zurück! #Geld #Politik,2023-10-04T06:51:40Z,other,-1,outlier
dae9X7BupQo,c_d,DieLinke,"Helma Orosz, Dresdner Oberbürgermeisterin: Grußwort an den Parteitag",2013-06-15T06:26:16Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
DAnLeLZMIbg,c_d,DieLinke,DIE LINKE: Dietmar Bartsch zur Lage auf dem Arbeitsmarkt,2009-01-11T14:48:57Z,other,7,"bürgergeld, arbeit, china, endometriose, menschen, arbeiten, müssen, antrag"
dAQ8EgfpS7o,c_d,DieLinke,"""Wir fahren zusammen und wir streiken zusammen!"" #ÖPNV #Klima #Verdi",2024-03-01T17:16:43Z,other,-1,outlier
DB-aQa1HJuo,c_d,Die Linke im Bundestag,Er erklärt der CDU mal kurz was Konservativ bedeutet,2026-02-20T16:00:27Z,other,-1,outlier
db5rpYBdjko,c_d,DieLinke,Janine Wissler: 100 Milliarden für Bildung und Klimaschutz statt für Aufrüstung!,2022-05-30T10:18:01Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
dbhpdjZGCiI,c_d,DieLinke,DIE LINKE: Katja Kipping zum Welttag der soz. Gerechtigkeit,2009-02-20T10:44:27Z,other,-1,outlier
dBIa2Tc-gYE,c_d,Die Linke im Bundestag,Längst Überholte Technik! Linker ENTLARVT Rückschrittliche GroKo-Pläne!,2025-10-06T17:45:03Z,other,6,"digitalisierung, internet, digitale, digitalen, netz, daten, digitalstrategie, wlan"
DC3HvSBLzdM,c_d,Die Linke im Bundestag,Kostenfreies Mittagsessen an Kitas und Schulen! #shorts,2024-09-05T10:50:08Z,other,24,"kinder, eltern, kindern, lehrer, mittagessen, rechtsanspruch, ukrainer, schulen"
dC94X7be3Qw,c_d,DieLinke,Bernd Riexinger: Puigdemont darf nicht ausgeliefert werden,2018-03-26T11:59:37Z,other,-1,outlier
